session_id,station_id,session_date,energy_consumed_kwh,duration_min,cost
68462,453,2025-11-23 15:29:56,19.73,93.03,2.96
68463,453,2025-06-20 11:30:05,28.12,88.51,4.22
68464,453,2025-07-25 01:33:54,26.11,101.88,3.92
68465,453,2025-08-14 09:11:34,20.26,93.33,3.04
68466,453,2025-08-29 18:06:55,31.59,97.29,4.74
68467,453,2025-07-02 13:31:33,16.08,80.41,2.41
68468,453,2025-11-03 02:33:32,9.31,94.12,1.4
68469,453,2025-07-12 10:39:44,29.87,49.76,4.48
68470,453,2025-11-07 06:31:20,22.9,119.56,3.43
68471,453,2025-11-08 10:31:09,28.55,128.39,4.28
68472,453,2025-09-10 23:42:55,10.79,105.15,1.62
68473,453,2025-07-17 08:46:20,12.97,60.05,1.94
68474,454,2025-11-10 16:30:43,26.93,94.74,5.39
68475,454,2025-10-02 15:03:50,26.36,62.13,5.27
68476,454,2025-09-24 15:59:10,30.84,110.65,6.17
68477,454,2025-06-20 17:57:23,27.34,57.59,5.47
68478,454,2025-08-19 18:44:00,29.03,80.52,5.81
68479,454,2025-06-25 05:22:35,18.33,108.76,3.67
68480,454,2025-09-28 08:42:46,25.5,64.6,5.1
68481,454,2025-06-01 00:45:07,34.34,144.43,6.87
68482,454,2025-07-02 17:05:10,25.63,102.91,5.13
68483,454,2025-06-24 08:07:28,23.98,43.5,4.8
68484,454,2025-11-02 18:32:20,22.68,92.99,4.54
68485,454,2025-10-19 09:53:58,18.54,80.72,3.71
68486,454,2025-10-02 11:49:47,7.71,57.08,1.54
68487,454,2025-07-13 13:28:41,27.53,141.94,5.51
68488,454,2025-06-29 23:41:26,16.34,95.49,3.27
68489,454,2025-09-04 03:39:06,28.59,74.39,5.72
68490,454,2025-10-18 20:13:38,26.06,88.99,5.21
68491,454,2025-10-10 16:19:30,29.14,51.53,5.83
68492,454,2025-09-10 23:32:14,15.37,98.39,3.07
68493,454,2025-07-05 17:31:21,22.58,88.31,4.52
68494,454,2025-08-28 06:52:41,25.46,62.08,5.09
68495,454,2025-08-29 02:57:18,13.78,75.0,2.76
68496,454,2025-07-23 03:29:08,19.67,81.49,3.93
68497,454,2025-07-23 00:44:57,29.61,113.11,5.92
68498,454,2025-10-04 10:45:36,25.2,96.66,5.04
68499,454,2025-06-16 05:56:40,19.39,64.38,3.88
68500,454,2025-09-19 03:39:26,14.82,69.16,2.96
68501,454,2025-08-31 13:11:54,21.74,55.35,4.35
68502,454,2025-08-07 03:44:41,23.02,84.17,4.6
68503,454,2025-10-04 11:31:30,19.62,124.85,3.92
68504,454,2025-07-20 06:15:25,7.24,78.49,1.45
68505,454,2025-08-11 18:53:35,7.89,97.16,1.58
68506,454,2025-08-10 17:52:27,26.57,49.47,5.31
68507,454,2025-10-10 07:06:59,14.66,39.05,2.93
68508,454,2025-10-30 03:24:52,22.38,79.78,4.48
68509,454,2025-06-17 16:02:25,20.33,78.96,4.07
68510,454,2025-08-25 22:02:48,16.16,123.96,3.23
68511,454,2025-08-16 18:41:51,23.63,54.46,4.73
68512,454,2025-11-01 18:58:26,17.8,63.84,3.56
68513,454,2025-08-18 07:41:03,30.44,111.34,6.09
68514,454,2025-06-25 14:19:30,21.24,141.22,4.25
68515,454,2025-06-02 06:10:18,30.71,83.08,6.14
68516,454,2025-07-21 20:39:44,19.54,79.13,3.91
68517,454,2025-08-24 13:58:37,16.28,142.02,3.26
68518,454,2025-06-20 03:38:57,15.96,116.05,3.19
68519,454,2025-09-14 09:13:26,26.14,80.85,5.23
68520,454,2025-08-11 10:41:30,32.86,43.23,6.57
68521,454,2025-05-29 23:10:27,21.52,75.33,4.3
68522,454,2025-09-17 13:19:21,27.76,100.61,5.55
68523,454,2025-07-25 14:47:25,11.64,127.18,2.33
68524,454,2025-06-03 10:39:35,24.91,58.94,4.98
68525,454,2025-09-30 02:14:41,19.9,51.0,3.98
68526,454,2025-10-01 03:00:24,20.97,94.5,4.19
68527,454,2025-11-17 06:31:50,19.99,76.49,4.0
68528,454,2025-10-02 10:33:11,12.32,100.12,2.46
68529,454,2025-09-25 04:39:10,10.45,90.93,2.09
68530,454,2025-08-22 03:14:35,11.21,91.52,2.24
68531,454,2025-06-05 02:29:51,21.96,102.1,4.39
68532,454,2025-11-20 03:54:38,27.17,121.43,5.43
68533,454,2025-11-19 23:01:04,12.34,88.25,2.47
68534,454,2025-08-04 16:57:58,34.07,93.57,6.81
68535,454,2025-06-23 21:01:14,17.01,87.61,3.4
68536,454,2025-08-26 16:25:27,19.7,54.71,3.94
68537,454,2025-11-15 04:12:50,27.21,107.53,5.44
68538,454,2025-10-15 05:32:51,13.99,87.2,2.8
68539,454,2025-08-24 19:53:08,18.6,41.95,3.72
68540,454,2025-07-20 14:17:07,13.51,52.02,2.7
68541,454,2025-05-29 14:19:18,21.65,76.26,4.33
68542,454,2025-06-27 13:37:06,16.24,78.24,3.25
68543,454,2025-08-05 07:02:38,26.49,100.7,5.3
68544,454,2025-09-02 00:57:47,28.01,83.15,5.6
68545,454,2025-11-10 00:19:14,31.62,100.44,6.32
68546,454,2025-11-11 00:28:23,19.07,92.79,3.81
68547,454,2025-09-02 12:55:38,14.51,80.81,2.9
68548,454,2025-07-07 18:07:32,24.58,108.35,4.92
68549,454,2025-08-03 13:30:13,19.54,172.02,3.91
68550,454,2025-11-19 02:00:34,20.97,39.65,4.19
68551,454,2025-10-11 23:03:51,29.28,108.21,5.86
68552,454,2025-09-06 18:45:21,23.39,76.05,4.68
68553,454,2025-08-11 16:15:37,24.36,138.57,4.87
68554,454,2025-09-04 10:46:58,23.21,45.9,4.64
68555,454,2025-06-09 00:19:43,4.0,101.54,0.8
68556,454,2025-06-30 17:02:00,16.08,87.01,3.22
68557,454,2025-10-02 04:37:27,17.15,63.57,3.43
68558,454,2025-06-26 05:24:25,17.41,69.75,3.48
68559,454,2025-08-04 03:38:17,26.66,107.21,5.33
68560,454,2025-10-02 04:41:25,14.75,57.85,2.95
68561,454,2025-10-14 11:34:35,24.27,121.58,4.85
68562,454,2025-09-14 04:16:40,28.22,59.91,5.64
68563,454,2025-08-01 17:01:48,27.94,36.71,5.59
68564,454,2025-08-25 01:09:33,20.78,104.61,4.16
68565,454,2025-10-13 16:48:37,9.53,152.79,1.91
68566,454,2025-11-10 13:28:58,29.96,109.41,5.99
68567,454,2025-10-27 14:05:32,16.21,87.96,3.24
68568,454,2025-06-24 00:26:58,26.74,56.32,5.35
68569,454,2025-07-20 20:58:41,20.92,117.31,4.18
68570,454,2025-10-27 06:00:08,13.03,99.97,2.61
68571,454,2025-10-22 21:49:41,11.47,61.68,2.29
68572,454,2025-10-02 16:23:25,18.97,105.41,3.79
68573,454,2025-07-25 15:34:29,17.8,93.77,3.56
68574,454,2025-11-23 03:32:01,17.88,74.08,3.58
68575,454,2025-08-12 07:39:36,29.5,55.49,5.9
68576,454,2025-06-10 01:42:04,26.55,89.97,5.31
68577,454,2025-11-21 17:26:03,18.55,53.47,3.71
68578,454,2025-11-06 19:21:34,15.12,67.84,3.02
68579,454,2025-09-30 02:21:41,21.1,108.11,4.22
68580,454,2025-08-29 18:13:57,20.2,83.0,4.04
68581,454,2025-08-08 22:32:32,21.5,104.3,4.3
68582,454,2025-08-27 10:20:39,25.87,48.39,5.17
68583,454,2025-09-22 11:14:47,20.31,126.82,4.06
68584,454,2025-10-02 18:51:01,14.1,92.23,2.82
68585,454,2025-07-01 20:25:31,20.97,73.0,4.19
68586,454,2025-09-16 16:21:18,31.54,91.11,6.31
68587,454,2025-10-12 09:40:09,31.07,90.17,6.21
68588,454,2025-09-03 06:31:05,24.76,72.68,4.95
68589,454,2025-10-25 09:26:08,18.6,102.28,3.72
68590,454,2025-10-02 18:32:22,24.57,107.94,4.91
68591,454,2025-09-06 20:31:07,24.26,49.91,4.85
68592,454,2025-07-17 03:53:59,17.16,115.5,3.43
68593,454,2025-06-21 22:58:09,10.25,98.78,2.05
68594,454,2025-10-10 07:39:25,21.33,115.49,4.27
68595,454,2025-07-29 18:07:32,24.5,70.08,4.9
68596,454,2025-09-19 04:04:07,17.74,74.32,3.55
68597,454,2025-09-17 14:11:33,25.48,20.93,5.1
68598,454,2025-08-03 10:03:37,22.94,63.51,4.59
68599,454,2025-09-18 07:45:18,23.15,100.33,4.63
68600,454,2025-09-24 17:27:40,12.03,83.19,2.41
68601,454,2025-11-04 23:22:10,22.93,92.64,4.59
68602,454,2025-08-14 05:32:30,21.27,53.37,4.25
68603,454,2025-06-09 22:43:05,15.59,48.66,3.12
68604,454,2025-06-05 13:12:14,25.32,86.53,5.06
68605,454,2025-06-02 13:24:03,21.69,38.84,4.34
68606,454,2025-11-09 06:34:20,21.8,109.01,4.36
68607,454,2025-10-17 03:16:33,10.95,73.94,2.19
68608,454,2025-06-27 17:39:00,12.58,77.39,2.52
68609,454,2025-07-11 19:38:22,16.59,101.43,3.32
68610,454,2025-06-15 13:43:48,23.02,128.75,4.6
68611,454,2025-10-04 00:09:36,21.68,100.15,4.34
68612,454,2025-06-17 10:50:32,18.65,56.91,3.73
68613,454,2025-09-01 19:20:59,27.01,127.3,5.4
68614,454,2025-10-06 17:41:25,26.23,93.94,5.25
68615,454,2025-08-28 08:03:52,16.16,124.25,3.23
68616,454,2025-07-29 16:10:52,25.48,150.75,5.1
68617,454,2025-10-22 09:15:11,15.07,115.88,3.01
68618,454,2025-07-11 18:50:54,25.29,79.74,5.06
68619,454,2025-10-24 16:24:13,30.18,102.07,6.04
68620,454,2025-10-31 19:57:38,16.38,86.45,3.28
68621,454,2025-11-21 22:35:56,16.31,75.94,3.26
68622,454,2025-10-17 02:12:06,26.22,119.68,5.24
68623,454,2025-10-29 07:36:24,23.33,67.5,4.67
68624,454,2025-07-12 18:32:06,24.29,111.7,4.86
68625,454,2025-06-17 07:10:01,10.17,93.49,2.03
68626,454,2025-11-18 13:09:52,20.86,118.61,4.17
68627,454,2025-11-14 20:26:12,24.31,104.53,4.86
68628,454,2025-06-30 14:42:30,19.11,90.05,3.82
68629,454,2025-10-16 05:18:19,27.66,88.05,5.53
68630,454,2025-11-17 03:02:38,23.05,43.92,4.61
68631,454,2025-08-10 09:46:40,21.59,29.64,4.32
68632,454,2025-10-21 14:10:01,18.9,91.91,3.78
68633,454,2025-08-17 09:25:21,26.6,60.03,5.32
68634,454,2025-11-22 22:24:07,24.24,134.05,4.85
68635,454,2025-06-09 07:48:16,18.16,43.59,3.63
68636,454,2025-06-08 20:25:05,23.74,54.24,4.75
68637,454,2025-09-23 15:29:48,17.09,117.7,3.42
68638,454,2025-07-15 11:09:30,33.26,59.98,6.65
68639,454,2025-06-19 01:18:20,17.58,76.8,3.52
68640,454,2025-06-04 02:12:03,18.71,148.0,3.74
68641,454,2025-11-08 06:12:06,18.82,78.37,3.76
68642,454,2025-10-20 10:46:09,31.7,107.3,6.34
68643,454,2025-06-10 23:28:20,27.92,62.82,5.58
68644,454,2025-08-21 13:29:27,18.82,58.81,3.76
68645,454,2025-10-23 01:17:49,26.81,126.76,5.36
68646,454,2025-08-08 12:17:11,18.4,79.07,3.68
68647,454,2025-09-22 14:28:09,20.08,43.58,4.02
68648,454,2025-09-27 09:51:45,17.96,113.2,3.59
68649,454,2025-11-07 01:40:08,16.75,92.79,3.35
68650,454,2025-06-02 13:06:36,14.15,85.68,2.83
68651,454,2025-11-23 03:52:41,18.62,53.35,3.72
68652,454,2025-06-30 15:01:52,26.74,115.4,5.35
68653,454,2025-07-29 04:31:46,16.18,83.51,3.24
68654,454,2025-06-17 17:33:20,22.27,35.56,4.45
68655,454,2025-10-10 12:07:01,13.62,128.59,2.72
68656,454,2025-08-23 02:41:09,15.61,127.75,3.12
68657,454,2025-08-09 03:41:51,13.93,109.76,2.79
68658,454,2025-06-22 16:39:13,20.13,84.88,4.03
68659,454,2025-09-28 14:17:55,33.14,52.37,6.63
68660,454,2025-09-16 05:49:34,25.57,106.6,5.11
68661,454,2025-09-12 21:08:56,42.13,57.69,8.43
68662,454,2025-07-05 14:38:56,18.24,114.48,3.65
68663,454,2025-07-04 19:55:51,20.8,76.11,4.16
68664,454,2025-07-15 20:31:51,27.75,82.0,5.55
68665,454,2025-08-31 04:31:30,16.65,111.79,3.33
68666,455,2025-10-06 15:29:05,47.51,21.25,9.5
68667,455,2025-07-22 09:05:31,32.79,14.02,6.56
68668,455,2025-07-10 14:42:33,54.5,20.68,10.9
68669,455,2025-07-05 21:26:43,24.6,9.57,4.92
68670,455,2025-10-18 22:30:25,47.84,18.9,9.57
68671,455,2025-06-28 07:12:40,8.0,10.56,1.6
68672,455,2025-08-20 02:41:57,35.33,22.53,7.07
68673,455,2025-11-01 20:34:40,35.13,20.41,7.03
68674,455,2025-09-07 10:56:41,10.48,14.51,2.1
68675,455,2025-10-31 20:30:17,63.68,37.43,12.74
68676,455,2025-10-28 05:30:20,51.56,30.87,10.31
68677,455,2025-07-04 03:58:57,58.1,11.55,11.62
68678,455,2025-06-13 12:41:36,40.66,11.56,8.13
68679,455,2025-09-17 20:38:19,17.94,29.42,3.59
68680,455,2025-06-01 12:47:59,58.94,22.67,11.79
68681,455,2025-09-26 23:42:38,72.98,27.54,14.6
68682,455,2025-10-04 15:59:32,24.46,11.96,4.89
68683,455,2025-06-15 12:10:19,60.36,26.54,12.07
68684,455,2025-07-06 08:22:57,53.52,5.0,10.7
68685,455,2025-06-03 06:43:30,44.89,18.86,8.98
68686,455,2025-11-01 02:44:02,12.12,24.25,2.42
68687,455,2025-06-24 02:53:17,61.84,52.19,12.37
68688,455,2025-11-17 06:51:25,44.84,16.49,8.97
68689,455,2025-05-28 20:13:19,24.61,36.56,4.92
68690,455,2025-08-05 15:29:41,20.06,32.47,4.01
68691,455,2025-10-25 04:43:04,45.87,27.2,9.17
68692,455,2025-08-15 01:21:52,8.64,20.72,1.73
68693,455,2025-09-15 04:15:57,10.84,17.94,2.17
68694,455,2025-09-10 23:04:13,58.34,39.77,11.67
68695,455,2025-11-11 16:38:23,44.28,18.16,8.86
68696,455,2025-06-10 19:12:03,71.76,18.0,14.35
68697,455,2025-08-01 23:38:56,17.29,33.36,3.46
68698,455,2025-07-02 19:24:00,49.15,18.49,9.83
68699,455,2025-10-07 07:51:10,42.0,30.31,8.4
68700,455,2025-10-16 13:45:32,44.07,30.51,8.81
68701,455,2025-11-20 17:19:59,29.89,31.31,5.98
68702,455,2025-10-16 05:51:58,40.35,19.34,8.07
68703,455,2025-09-29 12:50:20,35.08,23.83,7.02
68704,455,2025-09-07 09:11:51,11.09,17.36,2.22
68705,455,2025-09-01 04:09:52,41.3,8.79,8.26
68706,455,2025-07-03 17:55:16,27.6,53.62,5.52
68707,455,2025-11-05 11:05:52,17.41,20.39,3.48
68708,455,2025-07-07 02:43:18,23.33,23.6,4.67
68709,455,2025-09-15 13:56:10,23.7,22.08,4.74
68710,455,2025-11-04 12:36:05,25.63,37.66,5.13
68711,455,2025-08-27 19:34:27,41.63,12.96,8.33
68712,455,2025-09-02 01:57:02,56.82,13.5,11.36
68713,455,2025-08-04 04:45:08,8.72,24.96,1.74
68714,455,2025-08-05 01:09:38,78.15,5.0,15.63
68715,455,2025-09-24 22:08:22,13.38,34.03,2.68
68716,455,2025-11-18 12:59:05,27.15,32.34,5.43
68717,455,2025-09-13 07:32:14,23.25,26.7,4.65
68718,455,2025-11-09 13:03:07,74.89,10.66,14.98
68719,455,2025-06-23 14:21:23,60.48,33.16,12.1
68720,455,2025-10-30 11:31:36,10.22,31.71,2.04
68721,455,2025-06-09 20:46:57,41.46,26.09,8.29
68722,455,2025-08-21 01:08:21,46.73,20.8,9.35
68723,455,2025-08-18 20:10:05,41.4,27.9,8.28
68724,455,2025-09-26 06:43:26,54.92,6.67,10.98
68725,455,2025-08-08 20:39:25,65.82,11.14,13.16
68726,455,2025-11-13 12:50:48,55.23,25.95,11.05
68727,455,2025-06-10 14:05:10,14.38,31.34,2.88
68728,455,2025-09-15 08:15:42,21.09,37.83,4.22
68729,455,2025-06-11 23:59:44,25.78,7.06,5.16
68730,455,2025-06-21 12:34:43,70.68,27.18,14.14
68731,455,2025-10-26 18:00:30,57.34,14.78,11.47
68732,455,2025-09-05 06:21:51,8.0,45.1,1.6
68733,455,2025-07-24 17:39:27,39.87,30.9,7.97
68734,455,2025-06-16 10:06:28,53.13,20.98,10.63
68735,455,2025-06-19 17:24:04,44.52,44.13,8.9
68736,455,2025-09-01 15:59:12,39.35,36.31,7.87
68737,455,2025-07-11 14:22:10,8.0,38.49,1.6
68738,455,2025-06-06 19:43:43,9.56,37.11,1.91
68739,455,2025-09-21 14:57:49,47.81,23.85,9.56
68740,455,2025-09-09 18:54:32,38.01,21.97,7.6
68741,455,2025-07-31 02:01:01,23.59,22.53,4.72
68742,455,2025-06-01 04:52:29,84.16,40.63,16.83
68743,455,2025-07-10 07:50:01,22.58,28.21,4.52
68744,455,2025-11-03 07:29:02,41.92,23.29,8.38
68745,455,2025-07-23 02:50:04,19.94,30.35,3.99
68746,455,2025-11-22 21:55:27,56.92,14.99,11.38
68747,455,2025-11-04 15:16:15,79.11,43.26,15.82
68748,455,2025-07-15 15:20:36,50.96,10.22,10.19
68749,455,2025-08-11 15:20:17,48.03,28.38,9.61
68750,455,2025-10-11 09:18:37,50.26,44.09,10.05
68751,455,2025-08-05 07:46:41,36.48,49.57,7.3
68752,455,2025-06-10 00:30:08,48.13,21.51,9.63
68753,455,2025-11-13 05:41:45,87.99,34.96,17.6
68754,455,2025-11-13 01:10:45,30.91,26.01,6.18
68755,455,2025-06-27 11:30:50,52.7,23.19,10.54
68756,455,2025-07-22 18:19:04,42.68,15.19,8.54
68757,455,2025-06-11 08:18:20,8.0,26.28,1.6
68758,455,2025-09-08 14:24:52,42.8,31.33,8.56
68759,455,2025-09-16 13:10:18,28.48,8.91,5.7
68760,455,2025-07-13 16:49:02,20.69,37.67,4.14
68761,455,2025-11-09 11:59:49,26.67,19.7,5.33
68762,455,2025-09-05 08:45:16,33.75,17.57,6.75
68763,455,2025-09-23 12:26:17,26.14,14.55,5.23
68764,455,2025-09-01 22:12:25,68.01,33.16,13.6
68765,455,2025-07-27 10:57:35,64.96,42.39,12.99
68766,455,2025-08-13 08:19:03,8.0,29.12,1.6
68767,455,2025-09-24 22:54:48,28.28,38.4,5.66
68768,455,2025-06-07 19:49:08,25.17,12.35,5.03
68769,455,2025-09-10 20:05:29,11.32,21.37,2.26
68770,455,2025-10-10 06:29:17,58.3,28.07,11.66
68771,455,2025-11-16 23:56:50,15.95,50.83,3.19
68772,455,2025-06-18 08:31:53,52.99,34.33,10.6
68773,455,2025-09-17 23:44:09,65.7,5.32,13.14
68774,455,2025-08-27 06:44:20,21.77,34.88,4.35
68775,455,2025-11-21 23:10:21,23.79,21.7,4.76
68776,455,2025-07-17 21:44:07,38.45,9.67,7.69
68777,455,2025-10-01 16:06:03,32.78,35.97,6.56
68778,455,2025-06-02 15:31:36,54.59,38.36,10.92
68779,455,2025-06-03 02:13:49,60.2,29.87,12.04
68780,455,2025-08-01 11:13:27,46.53,28.04,9.31
68781,455,2025-08-17 15:42:43,27.46,12.64,5.49
68782,455,2025-07-17 11:36:47,26.21,21.09,5.24
68783,455,2025-07-05 18:16:09,26.88,29.97,5.38
68784,455,2025-07-31 18:53:39,44.04,28.71,8.81
68785,455,2025-11-16 06:19:47,47.03,39.35,9.41
68786,455,2025-10-23 07:44:48,39.83,37.1,7.97
68787,455,2025-06-08 08:36:20,50.33,38.56,10.07
68788,455,2025-06-23 20:57:04,72.29,31.92,14.46
68789,455,2025-07-06 11:36:55,42.08,26.17,8.42
68790,455,2025-09-11 01:25:51,30.6,18.95,6.12
68791,455,2025-11-02 10:12:27,58.04,13.44,11.61
68792,455,2025-10-17 07:54:49,72.3,23.18,14.46
68793,455,2025-07-30 19:54:33,97.24,16.68,19.45
68794,455,2025-11-23 06:47:00,45.0,20.78,9.0
68795,455,2025-10-21 21:18:05,24.14,37.77,4.83
68796,455,2025-10-03 15:11:22,17.89,16.89,3.58
68797,455,2025-11-20 23:32:10,51.73,33.94,10.35
68798,455,2025-11-14 08:51:17,12.16,31.98,2.43
68799,455,2025-06-08 22:17:27,42.58,13.99,8.52
68800,455,2025-07-12 13:52:29,24.22,5.0,4.84
68801,455,2025-08-31 15:57:09,74.35,37.19,14.87
68802,455,2025-06-10 23:36:47,14.22,34.59,2.84
68803,455,2025-10-31 06:28:35,28.52,35.98,5.7
68804,455,2025-09-14 07:34:46,30.08,20.64,6.02
68805,455,2025-11-19 10:16:25,34.23,17.11,6.85
68806,455,2025-09-23 06:37:59,67.99,35.78,13.6
68807,455,2025-10-11 08:27:35,42.2,37.29,8.44
68808,455,2025-11-05 23:13:02,8.0,10.26,1.6
68809,455,2025-10-23 11:39:13,49.49,33.83,9.9
68810,455,2025-10-31 14:59:01,45.59,5.0,9.12
68811,455,2025-06-03 16:37:06,18.75,30.0,3.75
68812,455,2025-08-02 23:34:34,88.53,39.61,17.71
68813,455,2025-06-10 13:35:56,71.55,29.08,14.31
68814,455,2025-08-16 15:38:20,46.65,12.6,9.33
68815,455,2025-09-20 23:23:20,59.04,24.12,11.81
68816,455,2025-10-18 09:09:26,53.85,25.37,10.77
68817,455,2025-09-23 17:57:43,45.58,23.95,9.12
68818,455,2025-06-12 11:24:43,44.49,37.0,8.9
68819,455,2025-11-16 03:57:20,14.68,7.08,2.94
68820,455,2025-09-11 21:38:49,48.52,42.29,9.7
68821,455,2025-08-28 19:03:21,73.85,10.31,14.77
68822,455,2025-06-21 23:10:04,31.94,7.25,6.39
68823,455,2025-07-19 08:28:46,28.99,38.47,5.8
68824,455,2025-10-15 06:46:48,39.74,20.51,7.95
68825,455,2025-06-04 22:20:46,50.9,15.46,10.18
68826,455,2025-06-17 00:46:46,71.86,25.09,14.37
68827,455,2025-06-03 17:43:39,31.96,32.04,6.39
68828,455,2025-09-01 06:07:39,58.79,44.15,11.76
68829,455,2025-09-03 09:25:35,35.8,38.03,7.16
68830,455,2025-07-10 13:32:13,42.02,17.66,8.4
68831,455,2025-10-01 02:36:32,24.46,11.84,4.89
68832,455,2025-08-03 20:08:17,25.17,38.39,5.03
68833,455,2025-08-19 14:49:38,54.13,10.11,10.83
68834,455,2025-08-28 13:33:43,8.0,11.65,1.6
68835,455,2025-07-25 17:51:04,24.47,21.36,4.89
68836,455,2025-10-26 14:04:05,63.46,18.43,12.69
68837,455,2025-11-08 20:19:49,73.61,5.0,14.72
68838,455,2025-11-14 00:22:16,33.03,34.43,6.61
68839,455,2025-07-11 01:14:06,56.94,20.97,11.39
68840,455,2025-05-31 23:45:07,60.04,34.75,12.01
68841,455,2025-06-07 13:47:57,26.36,28.78,5.27
68842,455,2025-06-01 22:38:12,54.07,17.67,10.81
68843,455,2025-10-25 01:07:05,73.89,14.98,14.78
68844,455,2025-10-26 15:22:34,42.88,10.0,8.58
68845,455,2025-11-01 09:02:44,42.07,12.2,8.41
68846,455,2025-07-04 22:03:27,34.12,5.96,6.82
68847,455,2025-09-08 13:18:20,56.0,29.28,11.2
68848,455,2025-09-22 21:57:06,61.75,20.83,12.35
68849,455,2025-11-10 21:04:55,62.68,25.47,12.54
68850,455,2025-08-09 11:53:49,42.26,50.37,8.45
68851,455,2025-10-07 05:53:44,30.31,39.73,6.06
68852,455,2025-10-07 13:36:11,49.59,18.14,9.92
68853,455,2025-10-18 02:47:32,13.69,12.6,2.74
68854,455,2025-05-31 08:08:50,62.61,45.81,12.52
68855,455,2025-09-12 02:38:13,41.83,26.73,8.37
68856,455,2025-08-29 10:54:35,55.53,25.88,11.11
68857,455,2025-06-06 22:48:40,61.99,28.5,12.4
68858,456,2025-10-23 12:09:13,62.44,23.01,9.37
68859,456,2025-08-09 01:49:41,42.99,5.0,6.45
68860,456,2025-10-09 20:48:25,82.21,28.53,12.33
68861,456,2025-06-21 03:28:03,52.79,10.48,7.92
68862,456,2025-08-19 06:27:11,48.48,22.28,7.27
68863,456,2025-10-11 00:17:24,45.69,33.33,6.85
68864,456,2025-08-18 17:00:28,62.2,16.39,9.33
68865,456,2025-09-11 12:53:02,36.64,17.0,5.5
68866,456,2025-06-23 13:52:33,92.59,44.93,13.89
68867,456,2025-06-19 06:28:33,44.66,10.23,6.7
68868,456,2025-08-20 20:49:38,62.3,30.47,9.35
68869,456,2025-06-19 17:42:15,65.7,37.41,9.86
68870,456,2025-11-18 00:49:33,68.13,18.84,10.22
68871,456,2025-09-24 08:58:15,65.29,38.54,9.79
68872,456,2025-11-19 06:40:24,46.97,33.0,7.05
68873,456,2025-08-07 05:27:56,50.05,49.96,7.51
68874,456,2025-08-04 03:16:30,36.12,41.56,5.42
68875,456,2025-07-04 10:16:23,29.93,47.93,4.49
68876,456,2025-08-02 10:54:01,39.45,31.9,5.92
68877,456,2025-08-20 14:10:20,30.67,16.5,4.6
68878,456,2025-11-22 02:19:44,76.16,40.28,11.42
68879,456,2025-06-08 01:45:27,64.31,37.41,9.65
68880,456,2025-07-13 01:46:22,78.81,23.16,11.82
68881,456,2025-07-11 21:10:23,34.82,29.86,5.22
68882,456,2025-06-14 16:31:38,49.61,33.89,7.44
68883,456,2025-09-19 02:58:31,69.86,23.18,10.48
68884,456,2025-05-29 18:39:14,72.67,36.54,10.9
68885,456,2025-07-10 22:18:09,73.02,25.92,10.95
68886,456,2025-08-16 00:50:37,74.04,35.2,11.11
68887,456,2025-10-19 23:18:30,71.52,46.78,10.73
68888,456,2025-10-20 23:02:42,65.9,23.93,9.88
68889,456,2025-11-16 07:45:42,40.01,41.28,6.0
68890,456,2025-10-31 16:08:14,66.43,46.7,9.96
68891,456,2025-10-28 20:18:35,23.47,39.11,3.52
68892,456,2025-09-08 22:46:27,55.3,26.46,8.29
68893,456,2025-09-15 03:07:03,46.23,39.0,6.94
68894,456,2025-06-05 17:10:05,71.04,18.58,10.66
68895,456,2025-10-30 12:19:28,62.97,37.06,9.45
68896,456,2025-05-30 17:15:05,63.2,41.08,9.48
68897,456,2025-11-13 09:29:10,54.78,7.46,8.22
68898,456,2025-10-14 14:27:19,63.36,31.81,9.5
68899,456,2025-07-15 08:32:31,65.6,41.07,9.84
68900,456,2025-11-01 14:54:42,24.86,27.62,3.73
68901,456,2025-06-07 20:54:58,43.39,17.92,6.51
68902,456,2025-06-11 16:51:19,58.7,37.02,8.8
68903,456,2025-06-07 19:50:55,65.42,23.12,9.81
68904,456,2025-06-21 10:21:28,57.38,39.3,8.61
68905,456,2025-08-20 23:38:15,72.3,24.47,10.84
68906,456,2025-07-01 21:26:44,48.89,12.84,7.33
68907,456,2025-07-21 16:48:42,52.27,12.64,7.84
68908,456,2025-06-05 07:33:59,97.21,21.45,14.58
68909,456,2025-07-27 19:45:06,79.96,48.18,11.99
68910,456,2025-08-03 17:23:15,63.89,29.0,9.58
68911,456,2025-09-21 19:16:52,36.2,24.95,5.43
68912,456,2025-10-02 01:18:51,88.87,33.51,13.33
68913,456,2025-11-16 17:29:56,60.51,43.12,9.08
68914,456,2025-07-14 06:04:49,72.53,28.52,10.88
68915,456,2025-07-23 14:33:40,63.89,22.32,9.58
68916,456,2025-06-22 00:20:26,49.9,27.94,7.49
68917,456,2025-09-22 12:33:39,70.03,17.53,10.51
68918,456,2025-08-13 01:47:18,61.37,26.1,9.21
68919,456,2025-08-28 18:43:45,43.78,26.16,6.57
68920,456,2025-10-02 12:22:38,18.21,22.42,2.73
68921,456,2025-06-20 14:08:03,40.21,27.2,6.03
68922,456,2025-10-02 07:45:06,18.96,31.91,2.84
68923,456,2025-06-11 17:45:03,76.37,28.83,11.46
68924,456,2025-06-11 15:45:57,68.98,24.87,10.35
68925,456,2025-07-15 09:49:49,32.02,30.02,4.8
68926,456,2025-09-10 09:23:38,72.25,16.76,10.84
